"samp_date","site_id","plant_name","arth_Class","arth_order","arth_family","arth_genus_subgenus","individual_count"
"2000-05-03 00:00:00","U211","Larrea tridentata  ","Arachnida","Acari","","",14
"2000-05-03 00:00:00","U211","Encelia farinosa  ","Hexapoda","Chrysopidae","Neuroptera","",2
"2000-05-03 00:00:00","U211","Encelia farinosa  ","","Coleoptera","","",1
"2000-05-03 00:00:00","U211","Encelia farinosa  ","Arachnida","Acari","","",1
"2000-05-03 00:00:00","U211","Larrea tridentata  ","Hexapoda","Thysanoptera","","",4
"2000-05-03 00:00:00","U211","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",2
"2000-05-03 00:00:00","U211","Encelia farinosa  ","Arachnida","Acari","","",7
"2000-05-03 00:00:00","U211","Encelia farinosa  ","Hexapoda","Lepidoptera","","",1
"2000-05-03 00:00:00","U211","Encelia farinosa  ","Hexapoda","Thysanoptera","","",59
"2000-05-03 00:00:00","U211","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",2
"2000-05-03 00:00:00","U211","Encelia farinosa  ","Hexapoda","Hemiptera","Tingidae","",1
"2000-05-03 00:00:00","U211","Encelia farinosa  ","","Lepidoptera","Geometridae","",1
"2000-05-03 00:00:00","U211","Encelia farinosa  ","Hexapoda","Lepidoptera","","",1
"2000-05-03 00:00:00","U211","Larrea tridentata  ","Hexapoda","Homoptera","Cicadellidae","",1
"2000-04-03 00:00:00","U61","Lycium  ","Hexapoda","Thysanoptera","","",2
"2000-04-03 00:00:00","U61","Larrea tridentata  ","Arachnida","Acari","","",4
"2000-04-03 00:00:00","U61","Lycium  ","","Homoptera","Ciccoidea","",4
"2000-04-03 00:00:00","U61","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2000-04-03 00:00:00","U61","Ambrosia deltoidea  ","Arachnida","Acari","","",1
"2000-04-03 00:00:00","U61","Larrea tridentata  ","","Homoptera","Ciccoidea","",1
"2000-04-03 00:00:00","U61","Larrea tridentata  ","Arachnida","Araneida","Dictynidae","",1
"2000-04-03 00:00:00","U61","Larrea tridentata  ","Hexapoda","Diptera","","",1
"2000-04-03 00:00:00","U81","Larrea tridentata  ","Hexapoda","Thysanoptera","","",10
"2000-04-03 00:00:00","U81","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",1
"2000-04-03 00:00:00","U81","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2000-04-03 00:00:00","U81","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",2
"2000-04-12 00:00:00","V121","unknown 1","Hexapoda","Homoptera","Cicadellidae","",1
"2000-04-12 00:00:00","V121","Arecastrum romanzoffianum  ","Hexapoda","Thysanoptera","","",4
"2000-04-12 00:00:00","V131","Ulmus parvifolia  ","Hexapoda","Homoptera","Aphididae","",7
"2000-04-12 00:00:00","V131","Ulmus parvifolia  ","Hexapoda","Thysanoptera","","",1
"2000-04-12 00:00:00","V131","Ulmus parvifolia  ","Hexapoda","Thysanoptera","","",2
"2000-04-12 00:00:00","V131","Ulmus parvifolia  ","Hexapoda","Homoptera","Aphididae","",4
"2000-04-12 00:00:00","V131","Ulmus parvifolia  ","Hexapoda","Homoptera","Aphididae","",11
"2000-04-11 00:00:00","V141","Acacia smallii  ","Hexapoda","Thysanoptera","","",9
"2000-04-11 00:00:00","V141","Nerium oleander  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-04-11 00:00:00","V141","Acacia smallii  ","Arachnida","Acari","","",2
"2000-04-11 00:00:00","V141","Nerium oleander  ","Hexapoda","Thysanoptera","","",3
"2000-04-11 00:00:00","V141","Acacia smallii  ","Hexapoda","Homoptera","Membracidae","",1
"2000-03-16 00:00:00","V161","Lysiloma thornberi  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-03-16 00:00:00","V161","Citrus  ","Hexapoda","Thysanoptera","","",2
"2000-03-16 00:00:00","V161","Lysiloma thornberi  ","Hexapoda","Thysanoptera","","",1
"2000-03-16 00:00:00","V161","Citrus  ","Arachnida","Acari","","",1
"2000-03-16 00:00:00","V161","Lysiloma thornberi  ","Hexapoda","Homoptera","Psyllidae","",1
"2000-03-16 00:00:00","V161","Lysiloma thornberi  ","Hexapoda","Homoptera","Cicadellidae","",1
"2000-04-04 00:00:00","V171","Larrea tridentata  ","Hexapoda","Thysanoptera","","",14
"2000-04-04 00:00:00","V171","Larrea tridentata  ","Hexapoda","Chrysopidae","Neuroptera","",2
"2000-04-04 00:00:00","V171","Larrea tridentata  ","","Araneae","Thomisidae","",1
"2000-04-04 00:00:00","V171","Larrea tridentata  ","Arachnida","Acari","","",11
"2000-04-04 00:00:00","V171","Leucophyllum frutescens  ","Arachnida","Araneida","Dictynidae","",1
"2000-04-04 00:00:00","V171","Prosopis velutina  ","Arachnida","Acari","","",2
"2000-02-10 00:00:00","V181","Malva parviflora  ","Hexapoda","Homoptera","Aphididae","",10
"2000-02-10 00:00:00","V181","Malva parviflora  ","Hexapoda","Thysanoptera","","",126
"2000-02-10 00:00:00","V181","Malva parviflora  ","Hexapoda","Hymenoptera","","",2
"2000-04-25 00:00:00","V191","Hyptis emoryi  ","Hexapoda","Lepidoptera","","",6
"2000-04-25 00:00:00","V191","Ephedra  ","Hexapoda","Thysanoptera","","",1
"2000-04-25 00:00:00","V191","Hyptis emoryi  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-04-25 00:00:00","V191","Encelia farinosa  ","Arachnida","Acari","","",2
"2000-04-25 00:00:00","V191","Encelia farinosa  ","Hexapoda","Homoptera","Membracidae","",1
"2000-04-25 00:00:00","V191","Hyptis emoryi  ","Hexapoda","Homoptera","Cicadellidae","",3
"2000-04-25 00:00:00","V191","Hyptis emoryi  ","Hexapoda","Thysanoptera","","",14
"2000-04-25 00:00:00","V191","Hyptis emoryi  ","Hexapoda","Homoptera","Cicadellidae","",4
"2000-04-25 00:00:00","V191","Encelia farinosa  ","Hexapoda","Lepidoptera","","",1
"2000-04-25 00:00:00","V191","Ephedra  ","Hexapoda","Hemiptera","Miridae","",1
"2000-04-25 00:00:00","V191","Ephedra  ","Arachnida","Acari","","",1
"2000-04-25 00:00:00","V191","Hyptis emoryi  ","Hexapoda","Hymenoptera","Dermestidae","",1
"2000-04-25 00:00:00","V191","Hyptis emoryi  ","Hexapoda","Coleoptera","Melyridae","",1
"2000-04-25 00:00:00","V191","Ephedra  ","Hexapoda","Lepidoptera","","",2
"2000-04-25 00:00:00","V191","Hyptis emoryi  ","","Homoptera","Ciccoidea","",1
"2000-04-25 00:00:00","V191","Hyptis emoryi  ","Hexapoda","Hemiptera","Miridae","",1
"2000-04-25 00:00:00","V191","Hyptis emoryi  ","Arachnida","Acari","","",5
"2000-04-25 00:00:00","V191","Encelia farinosa  ","Hexapoda","Thysanoptera","","",1
"2000-04-24 00:00:00","V201","Ambrosia deltoidea  ","Arachnida","Acari","","",1
"2000-04-24 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",3
"2000-04-24 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Homoptera","Aphididae","",1
"2000-04-24 00:00:00","V201","Larrea tridentata  ","Arachnida","Acari","","",12
"2000-04-24 00:00:00","V201","Larrea tridentata  ","Hexapoda","Thysanoptera","","",4
"2000-04-24 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-04-24 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Homoptera","Cicadellidae","",1
"2000-04-24 00:00:00","V201","Larrea tridentata  ","Hexapoda","Coleoptera","Melyridae","",2
"2000-04-24 00:00:00","V201","Ambrosia deltoidea  ","Hexapoda","Homoptera","Cicadellidae","",1
"2000-04-05 00:00:00","V211","Nerium oleander Algiers","Hexapoda","Thysanoptera","","",2
"2000-04-05 00:00:00","V211","Brachychiton populneus  ","Hexapoda","Thysanoptera","","",2
"2000-04-05 00:00:00","V211","Brachychiton populneus  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-04-05 00:00:00","V211","Nerium oleander Petite Pink","Hexapoda","Thysanoptera","","",1
"2000-02-25 00:00:00","V71","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2000-02-25 00:00:00","V71","Larrea tridentata  ","Arachnida","Acari","","",1
"2000-04-28 00:00:00","V91","Larrea tridentata  ","","Homoptera","Ciccoidea","",3
"2000-04-28 00:00:00","V91","Larrea tridentata  ","Arachnida","Acari","","",7
"2000-04-28 00:00:00","V91","Larrea tridentata  ","Hexapoda","Thysanoptera","","",8
"2000-04-28 00:00:00","V91","Larrea tridentata  ","","Lepidoptera","Geometridae","",1
"2000-04-28 00:00:00","V91","Larrea tridentata  ","Arachnida","Acari","","",11
"2000-04-28 00:00:00","V91","Larrea tridentata  ","Hexapoda","Thysanoptera","","",13
"2000-04-28 00:00:00","V91","Ambrosia deltoidea  ","Arachnida","Acari","","",1
"2000-04-28 00:00:00","V91","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2000-03-01 00:00:00","W111","Larrea tridentata  ","Arachnida","Acari","","",18
"2000-03-01 00:00:00","W111","Larrea tridentata  ","Arachnida","Acari","","",4
"2000-03-01 00:00:00","W111","Larrea tridentata  ","Hexapoda","Thysanoptera","","",2
"2000-03-01 00:00:00","W111","Ambrosia  ","Arachnida","Acari","","",11
"2000-03-20 00:00:00","W121","Vinca  ","Hexapoda","Hemiptera","Reduviidae","",1
"2000-03-20 00:00:00","W121","Vinca  ","Hexapoda","Hymenoptera","Formicidae","",14
"2000-04-12 00:00:00","W131","Leucophyllum  ","Hexapoda","Coleoptera","Chrysomelidae","",1
"2000-04-12 00:00:00","W131","Leucophyllum  ","Hexapoda","Homoptera","Cicadellidae","",2
"2000-04-12 00:00:00","W131","Dalea  ","Hexapoda","Homoptera","Cicadellidae","",1
"2000-04-12 00:00:00","W131","Acacia smallii  ","Hexapoda","Homoptera","Aphididae","",1
"2000-04-12 00:00:00","W131","Dalea  ","Hexapoda","Homoptera","Aleyrodidae"," ",1
"2000-04-12 00:00:00","W131","Dalea  ","Hexapoda","Hymenoptera","Formicidae","",1
"2000-04-12 00:00:00","W131","Acacia smallii  ","Hexapoda","Thysanoptera","","",1
"2000-04-12 00:00:00","W131","Leucophyllum  ","Hexapoda","Hemiptera","Miridae","",1
"2000-05-10 00:00:00","W141","Pithecellobium  ","Hexapoda","Hymenoptera","Ichneumonidae","",1
"2000-05-10 00:00:00","W141","Pithecellobium  ","","Homoptera","Flatidae","",1
"2000-05-10 00:00:00","W141","Vinca  ","Hexapoda","Thysanoptera","","",2
"2000-05-10 00:00:00","W141","Pithecellobium  ","Hexapoda","Hemiptera","Tingidae","",2
"2000-05-10 00:00:00","W141","Vinca  ","Hexapoda","Hymenoptera","","",1
"2000-05-10 00:00:00","W141","Pithecellobium  ","Hexapoda","Coleoptera","Curculionidae","",2
"2000-02-17 00:00:00","W151","Cercidium floridum  ","Hexapoda","Thysanoptera","","",2
"2000-02-17 00:00:00","W151","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
"2000-02-17 00:00:00","W151","Cercidium floridum  ","Hexapoda","Homoptera","Aphididae","",1
"2000-03-28 00:00:00","W161","Ulmus parvifolia  ","Hexapoda","Homoptera","Aphididae","",5
"2000-03-28 00:00:00","W161","Pinus halepensis  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-03-28 00:00:00","W161","Pinus halepensis  ","Arachnida","Acari","","",1
"2000-03-28 00:00:00","W161","Ulmus parvifolia  ","Hexapoda","Thysanoptera","","",2
"2000-03-28 00:00:00","W161","Ulmus parvifolia  ","Hexapoda","Homoptera","Aphididae","",3
"2000-03-28 00:00:00","W161","Pinus halepensis  ","Hexapoda","Diptera","Chironomidae","",1
"2000-03-28 00:00:00","W161","Ulmus parvifolia  ","Hexapoda","Thysanoptera","","",1
"2000-03-28 00:00:00","W161","Pinus halepensis  ","Hexapoda","Homoptera","Aphididae","",5
"2000-04-04 00:00:00","W171","Nerium oleander Petite Pink","Hexapoda","Thysanoptera","","",3
"2000-04-04 00:00:00","W171","Olea europaea  ","Hexapoda","Thysanoptera","","",2
"2000-03-22 00:00:00","W181","Juniperus  ","","Araneae","Theridiidae","",1
"2000-03-22 00:00:00","W181","Lantana  ","Hexapoda","Thysanoptera","","",9
"2000-03-22 00:00:00","W181","Juniperus  ","Hexapoda","Hymenoptera","Formicidae","",1
"2000-03-22 00:00:00","W181","Tecoma capensis  ","Arachnida","Araneida","Araneidae","",1
"2000-03-22 00:00:00","W181","Tecoma capensis  ","Arachnida","Araneida","Dictynidae","",3
"2000-03-22 00:00:00","W181","Tecoma capensis  ","Hexapoda","Thysanoptera","","",1
"2000-03-22 00:00:00","W181","Juniperus  ","Arachnida","Araneida","Dictynidae","",1
"2000-03-22 00:00:00","W181","Juniperus  ","Hexapoda","Thysanoptera","","",1
"2000-03-22 00:00:00","W181","Lantana  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-03-22 00:00:00","W181","Juniperus  ","","Lepidoptera","Geometridae","",1
"2000-04-24 00:00:00","W191","Ambrosia ambrosioides  ","","Lepidoptera","Geometridae","",1
"2000-04-24 00:00:00","W191","Olneya tesota  ","Hexapoda","Coleoptera","Melyridae","",1
"2000-04-24 00:00:00","W191","Prosopis velutina  ","Hexapoda","Hemiptera","Lygaeidae","",2
"2000-04-24 00:00:00","W191","Prosopis velutina  ","Hexapoda","Hemiptera","Miridae","",2
"2000-04-24 00:00:00","W191","Prosopis velutina  ","","Lepidoptera","Geometridae","",1
"2000-04-24 00:00:00","W191","Olneya tesota  ","Hexapoda","Hemiptera","Miridae","",6
"2000-04-24 00:00:00","W191","Olneya tesota  ","","Araneae","Thomisidae","",1
"2000-04-24 00:00:00","W191","Prosopis velutina  ","Hexapoda","Thysanoptera","","",55
"2000-04-24 00:00:00","W191","Prosopis velutina  ","","Coleoptera","Mordellidae","",5
"2000-04-24 00:00:00","W191","Prosopis velutina  ","Hexapoda","Lepidoptera","","",1
"2000-04-24 00:00:00","W191","Ambrosia ambrosioides  ","","Coleoptera","","",1
"2000-04-24 00:00:00","W191","Olneya tesota  ","Hexapoda","Thysanoptera","","",10
"2000-04-05 00:00:00","W201","Leucophyllum  ","Hexapoda","Thysanoptera","","",2
"2000-04-05 00:00:00","W201","Cordia  ","Hexapoda","Thysanoptera","","",2
"2000-04-05 00:00:00","W201","Cordia  ","","Araneae","Theridiidae","",1
"2000-04-05 00:00:00","W201","Schinus  ","Hexapoda","Thysanoptera","","",2
"2000-02-15 00:00:00","W211","Chenopodium  ","Hexapoda","Homoptera","Aphididae","",238
"2000-02-15 00:00:00","W211","Chenopodium  ","Hexapoda","Thysanoptera","","",2
"2000-02-15 00:00:00","W211","Chenopodium  ","Hexapoda","Homoptera","Psyllidae","",1
"2000-02-15 00:00:00","W211","Chenopodium  ","","Lepidoptera","Geometridae","",1
"2000-02-15 00:00:00","W211","Chenopodium  ","Hexapoda","Homoptera","Aphididae","",63
"2000-02-15 00:00:00","W211","Chenopodium  ","Hexapoda","Thysanoptera","","",2
"2000-02-15 00:00:00","W211","Chenopodium  ","Hexapoda","Homoptera","Aphididae","",3
"2000-02-15 00:00:00","W211","Chenopodium  ","Hexapoda","Homoptera","Membracidae","",1
"2000-02-15 00:00:00","W211","Chenopodium  ","Hexapoda","Thysanoptera","","",5
"2000-02-25 00:00:00","W61","Cercidium floridum  ","Hexapoda","Homoptera","Psyllidae","",5
"2000-02-25 00:00:00","W61","Simmondsia chinensis  ","Hexapoda","Coleoptera","Corylophidae","",1
"2000-04-18 00:00:00","W91","Prosopis velutina  ","Hexapoda","Homoptera","Psyllidae","",1
"2000-04-18 00:00:00","W91","Prosopis velutina  ","Hexapoda","Hemiptera","Miridae","",1
"2000-04-18 00:00:00","W91","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2000-04-18 00:00:00","W91","Prosopis velutina  ","Hexapoda","Coleoptera","Curculionidae","",2
"2000-04-18 00:00:00","W91","Larrea tridentata  ","Hexapoda","Homoptera","Membracidae","",1
"2000-04-18 00:00:00","W91","Prosopis velutina  ","","Lepidoptera","Geometridae","",1
"2000-04-18 00:00:00","W91","Larrea tridentata  ","Hexapoda","Thysanoptera","","",18
"2000-04-18 00:00:00","W91","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",2
"2000-04-18 00:00:00","W91","Prosopis velutina  ","Hexapoda","Thysanoptera","","",15
"2000-04-18 00:00:00","W91","Prosopis velutina  ","Hexapoda","Hemiptera","Miridae","",2
"2000-04-18 00:00:00","W91","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",6
"2000-04-18 00:00:00","W91","Larrea tridentata  ","Arachnida","Acari","","",2
"2000-04-18 00:00:00","W91","Cercidium floridum  ","Hexapoda","Thysanoptera","","",5
"2000-03-01 00:00:00","X131","Olea europaea  ","Hexapoda","Thysanoptera","","",1
"2000-03-01 00:00:00","X131","Cassia artemisioides  ","Hexapoda","Homoptera","Aphididae","",1
"2000-03-01 00:00:00","X131","Cassia artemisioides  ","Hexapoda","Thysanoptera","","",136
"2000-03-01 00:00:00","X131","Cassia artemisioides  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-03-01 00:00:00","X131","Brachychiton  ","Hexapoda","Thysanoptera","","",1
"2000-05-09 00:00:00","X141","Encelia farinosa  ","Hexapoda","Thysanoptera","","",56
"2000-05-09 00:00:00","X141","Viguiera  ","Hexapoda","Hymenoptera","","",1
"2000-05-09 00:00:00","X141","Encelia farinosa  ","Hexapoda","Chrysopidae","Neuroptera","",1
"2000-05-09 00:00:00","X141","Encelia farinosa  ","Hexapoda","Lepidoptera","","",3
"2000-05-09 00:00:00","X141","Viguiera  ","Hexapoda","Coleoptera","Melyridae","",1
"2000-05-09 00:00:00","X141","Encelia farinosa  ","Hexapoda","Homoptera","Cicadellidae","",1
"2000-05-09 00:00:00","X141","Encelia farinosa  ","Hexapoda","Hemiptera","Anthocoridae","",4
"2000-05-09 00:00:00","X141","Encelia farinosa  ","Hexapoda","Hemiptera","Miridae","",3
"2000-05-09 00:00:00","X141","Encelia farinosa  ","Hexapoda","Hymenoptera","","",3
"2000-05-09 00:00:00","X141","Encelia farinosa  ","","Homoptera","Ciccoidea","",2
"2000-05-09 00:00:00","X141","Encelia farinosa  ","Hexapoda","Thysanoptera","","",53
"2000-05-09 00:00:00","X141","Encelia farinosa  ","Hexapoda","Hemiptera","Miridae","",1
"2000-05-09 00:00:00","X141","Encelia farinosa  ","Arachnida","Acari","","",1
"2000-05-09 00:00:00","X141","Encelia farinosa  ","","Homoptera","Ciccoidea","",1
"2000-05-09 00:00:00","X141","Viguiera  ","Hexapoda","Thysanoptera","","",58
"2000-05-09 00:00:00","X141","Viguiera  ","Hexapoda","Hymenoptera","Ichneumonidae","",2
"2000-05-09 00:00:00","X141","Encelia farinosa  ","Hexapoda","Lepidoptera","","",11
"2000-05-11 00:00:00","X151","Viguiera  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2000-05-11 00:00:00","X151","Larrea tridentata  ","Arachnida","Acari","","",1
"2000-05-11 00:00:00","X151","Larrea tridentata  ","Hexapoda","Homoptera","Aphididae","",1
"2000-05-11 00:00:00","X151","Ambrosia deltoidea  ","Hexapoda","Collembola","","",1
"2000-05-11 00:00:00","X151","Viguiera  ","Hexapoda","Homoptera","Cicadellidae","",1
"2000-05-11 00:00:00","X151","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Miridae","",3
"2000-05-11 00:00:00","X151","Ambrosia deltoidea  ","Hexapoda","Thysanoptera","","",15
"2000-05-11 00:00:00","X151","Ambrosia deltoidea  ","","Lepidoptera","Geometridae","",2
"2000-05-11 00:00:00","X151","Larrea tridentata  ","","Hemiptera","Anthocoridae","",1
"2000-05-11 00:00:00","X151","Viguiera  ","Hexapoda","Thysanoptera","","",10
"2000-05-11 00:00:00","X151","Ambrosia deltoidea  ","","Hemiptera","Anthocoridae","",3
"2000-05-11 00:00:00","X151","Larrea tridentata  ","Hexapoda","Homoptera","Cicadellidae","",4
"2000-05-11 00:00:00","X151","Ambrosia deltoidea  ","Hexapoda","Hemiptera","Anthocoridae","",1
"2000-05-11 00:00:00","X151","Ambrosia deltoidea  ","Hexapoda","Homoptera","Psyllidae","",1
"2000-05-11 00:00:00","X151","Viguiera  ","","Hemiptera","Anthocoridae","",1
"2000-05-11 00:00:00","X151","Larrea tridentata  ","Hexapoda","Homoptera","Cicadellidae","",2
"2000-05-11 00:00:00","X151","Larrea tridentata  ","Hexapoda","Hemiptera","Miridae","",1
"2000-05-11 00:00:00","X151","Larrea tridentata  ","Hexapoda","Thysanoptera","","",1
"2000-02-08 00:00:00","X171","Pinus  ","Arachnida","Acari","","",1
"2000-02-08 00:00:00","X171","Mentha  ","Arachnida","Araneida","Dictynidae","",4
"2000-02-08 00:00:00","X171","Mentha  ","Hexapoda","Homoptera","Psyllidae","",1
"2000-02-08 00:00:00","X171","Mentha  ","Hexapoda","Homoptera","Aphididae","",2
"2000-02-08 00:00:00","X171","Mentha  ","Arachnida","Acari","","",1
"2000-02-03 00:00:00","X181","Pinus  ","Arachnida","Araneida","Dictynidae","",1
"2000-02-03 00:00:00","X181","Pinus  ","Arachnida","Acari","","",68
"2000-02-15 00:00:00","X191","Ulmus parvifolia  ","Hexapoda","Thysanoptera","","",4
"2000-02-15 00:00:00","X191","Ulmus parvifolia  ","Hexapoda","Homoptera","Aphididae","",2
"2000-02-15 00:00:00","X191","Ulmus parvifolia  ","Hexapoda","Homoptera","Aphididae","",23
"2000-02-15 00:00:00","X191","Ulmus parvifolia  ","","Lepidoptera","Geometridae","",1
"2000-02-15 00:00:00","X191","Ulmus parvifolia  ","","Araneae","Thomisidae","",1
"2000-02-08 00:00:00","X201","Citrus sinensis  ","Hexapoda","Diptera","Chironomidae","",1
"2000-02-08 00:00:00","X201","Olea europaea  ","Hexapoda","Hemiptera","Miridae","",1
"2000-02-08 00:00:00","X201","Olea europaea  ","Hexapoda","Homoptera","Aphididae","",1
